ORDEN,Nombre de la empresa extranjera,Empresa,Nombre limpio viejo,Nombre del agente/representante cubano, , .1,Tipo,Objeto de la resolución,País casa matriz del agente,País casa matriz,Representante en Cuba,Perfil,"Prohibición de importar exportar, mayorismo y distribución mercancías ",Objeto,Anexo 1,Tipo de trámite,Resultado,Causa de denegación,Fecha de la resolución,Firmante nombre,Firmante cargo,Código resolución,No. de Resolución,Fecha Gaceta,Código gaceta,Link sitio gaceta,Link Drive PI,Objetos
1279.0,"IBERCUB SUMINISTROS INDUSTRIALES Y HOTELEROS, S.A.","IBERCUB SUMINISTROS INDUSTRIALES Y HOTELEROS, S.A.","IBERCUB SUMINISTROS INDUSTRIALES Y HOTELEROS, S.A.",,,,Compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de las actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2016-08-04 00:00:00,Antonio Luis Carricarte Corona,Ministros a.i. MINCEX,GOC-2016-779-O39,208 de 2016,2016-09-12 00:00:00,GOC-2016-O-39,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2016-o39.pdf,https://drive.google.com/file/d/1BceJO8o4odD02eWZkpCF5l6Pydws7DvQ/view?usp=sharing,"['27', '29', '32', '35', '37', '38', '39', '40', '42', '44', '48', '59', '62', '63', '70', '72', '73', '74', '76', '82', '83', '84', '85', '87', '90', '91', '94', '96', '27', '29', '32', '35', '37', '38', '39', '40', '42', '44', '48', '59', '62', '63', '70', '72', '73', '74', '76', '82', '83', '84', '85', '87', '90', '91', '96', '91', '96', '90', '94', '96', '27', '29', '32', '35', '37', '38', '39', '40', '42', '44', '48', '59', '62', '63', '70', '72', '73', '74', '76', '82', '83', '84', '85', '87', '90', '91', '94', '96']"
1898.0,"IBERCUB SUMINISTROS INDUSTRIALES Y HOTELEROS, S.A.","IBERCUB SUMINISTROS INDUSTRIALES Y HOTELEROS, S.A.","IBERCUB SUMINISTROS INDUSTRIALES Y HOTELEROS, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de Capítulos, se describen en el Anexo No 1 que forma parte parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2013-08-05 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,260 de 2013,2013-08-27 00:00:00,GOC-2013-O-42,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_042_2013.pdf,https://drive.google.com/file/d/1iH84T604rtGegy_PH1lQWTj_lEm-Dmn3/view?usp=sharing,"['27', '29', '32', '35', '37', '38', '39', '40', '42', '44', '48', '59', '62', '63', '70', '72', '73', '74', '76', '82', '83', '84', '85', '87', '90', '91', '94', '96', '27', '29', '32', '35', '37', '38', '39', '40', '42', '44', '48', '59', '62', '63', '70', '72', '73', '74', '76', '82', '83', '84', '85', '87', '90', '91', '96', '91', '96', '90', '94', '96', '27', '29', '32', '35', '37', '38', '39', '40', '42', '44', '48', '59', '62', '63', '70', '72', '73', '74', '76', '82', '83', '84', '85', '87', '90', '91', '94', '96']"
2196.0,"IBERCUB SUMINISTROS INDUSTRIALES Y HOTELEROS, S.A.","IBERCUB SUMINISTROS INDUSTRIALES Y HOTELEROS, S.A.","IBERCUB SUMINISTROS INDUSTRIALES Y HOTELEROS, S.A.",,,,Oficina de representación de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Comercialización de toda clase de materiales e instalaciones eléctricas, de fontanería, gas, calefacción, refrigeración, megafonía, red de incendios, acondicionamiento de aire y otras, tanto domésticas como industriales o de cualquier otro carácter o aplicación, insumos hoteleros, alimentos, bebidas y licores, equipos electrodomésticos y electrónicos, equipos médicos y de laboratorio (sus partes, piezas y accesorios); muebles y equipamientos para hoteles y tiendas, y suministro para el trans- porte (partes, piezas y accesorios).",No,Inscripción,Aprobado,N.A.,2022-05-27 00:00:00,Rodrigo Malmierca Díaz,Ministro,GOC-2022-645-O59,211/2022,2022-06-10 00:00:00,GOC-2022-O-59,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2022-o59.pdf,https://drive.google.com/file/d/1a8AZKjfU444QcXT_PXsFJvmkS1q7J6P1/view?usp=sharing,"['27', '29', '32', '35', '37', '38', '39', '40', '42', '44', '48', '59', '62', '63', '70', '72', '73', '74', '76', '82', '83', '84', '85', '87', '90', '91', '94', '96', '27', '29', '32', '35', '37', '38', '39', '40', '42', '44', '48', '59', '62', '63', '70', '72', '73', '74', '76', '82', '83', '84', '85', '87', '90', '91', '96', '91', '96', '90', '94', '96', '27', '29', '32', '35', '37', '38', '39', '40', '42', '44', '48', '59', '62', '63', '70', '72', '73', '74', '76', '82', '83', '84', '85', '87', '90', '91', '94', '96']"
2621.0,IBERCUB SUMINSTROS INDUSTRIALES Y HOTELEROS S.A.,"IBERCUB SUMINISTROS INDUSTRIALES Y HOTELEROS, S.A.",IBERCUB SUMINSTROS INDUSTRIALES Y HOTELEROS S.A.,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,No,Renovación,Aprobado,N.A.,2010-10-04 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,408 de 2010,2010-10-25 00:00:00,GOC-2010-O-46,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_046_2010.pdf,https://drive.google.com/file/d/1ynfwwi8tz_AM5Nw71tmrneVcpA10Ipjm/view?usp=sharing,"['27', '29', '32', '35', '37', '38', '39', '40', '42', '44', '48', '59', '62', '63', '70', '72', '73', '74', '76', '82', '83', '84', '85', '87', '90', '91', '94', '96', '27', '29', '32', '35', '37', '38', '39', '40', '42', '44', '48', '59', '62', '63', '70', '72', '73', '74', '76', '82', '83', '84', '85', '87', '90', '91', '96', '91', '96', '90', '94', '96', '27', '29', '32', '35', '37', '38', '39', '40', '42', '44', '48', '59', '62', '63', '70', '72', '73', '74', '76', '82', '83', '84', '85', '87', '90', '91', '94', '96']"
513.0,"TECNY STAND, S.A.","TECNY STAND, S.A.","TECNY STAND, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo I que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2019-08-29 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,GOC-2019-835-O70,240 de 2019,2019-09-16 00:00:00,GOC-2019-O-70,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2019-o70.pdf,https://drive.google.com/file/d/1JtmEv7Oqh5QBBUO7rKfQcg-8bZ5OzzV5/view?usp=sharing,"['39', '44', '70', '72', '73', '76', '79', '83', '84', '85', '94', '39', '44', '70', '72', '73', '76', '79', '83', '84', '85', '94', '39', '73', '94']"
1281.0,"TECNY STAND, S.A.","TECNY STAND, S.A.","TECNY STAND, S.A.",,,,Compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de las actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2016-08-04 00:00:00,Antonio Luis Carricarte Corona,Ministros a.i. MINCEX,GOC-2016-781-O39,210 de 2016,2016-09-12 00:00:00,GOC-2016-O-39,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2016-o39.pdf,https://drive.google.com/file/d/1BceJO8o4odD02eWZkpCF5l6Pydws7DvQ/view?usp=sharing,"['39', '44', '70', '72', '73', '76', '79', '83', '84', '85', '94', '39', '44', '70', '72', '73', '76', '79', '83', '84', '85', '94', '39', '73', '94']"
2343.0,"TECNY STAND, S.A.","TECNY STAND, S.A.","TECNY STAND, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de Capítulos, se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.",Sí,Inscripción,Aprobado,N.A.,2011-07-07 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,279 de 2011,2011-07-28 00:00:00,GOC-2011-O-25,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_025_2011.pdf,https://drive.google.com/file/d/1PCAJCiWBGLYQdA5h8IJqRnH2WfmGenNi/view?usp=sharing,"['39', '44', '70', '72', '73', '76', '79', '83', '84', '85', '94', '39', '44', '70', '72', '73', '76', '79', '83', '84', '85', '94', '39', '73', '94']"
514.0,"INVERSIONES ROEDER, S.A.","INVERSIONES ROEDER, S.A.","INVERSIONES ROEDER, S.A.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Panamá,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo I que forma parte integrante de la presente Resolución.",Sí,Inscripción,Aprobado,N.A.,2019-08-29 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,GOC-2019-836-O70,241 de 2019,2019-09-16 00:00:00,GOC-2019-O-70,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2019-o70.pdf,https://drive.google.com/file/d/1JtmEv7Oqh5QBBUO7rKfQcg-8bZ5OzzV5/view?usp=sharing,"['32', '33', '34', '35', '38', '39', '40', '42', '43', '44', '45', '48', '49', '54', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '68', '69', '70', '72', '73', '74', '75', '76', '78', '79', '80', '81', '83', '82', '83', '84', '85', '87', '89', '90', '91', '94', '95', '96']"
516.0,"ALIANZA & COMPANIES, INC.",ALIANZA & COMPANIES INC.,"ALIANZA & COMPANIES, INC.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Panamá,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo I que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2019-08-29 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,GOC-2019-859-O77,242 de 2019,2019-10-09 00:00:00,GOC-2019-O-77,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2019-o77.pdf,https://drive.google.com/file/d/19sfHNegbVh--3t6M_JWWE5qRSRPySTnQ/view?usp=sharing,
1320.0,"ALIANZA & COMPANIES, INC.",ALIANZA & COMPANIES INC.,"ALIANZA & COMPANIES, INC.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Panamá,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2016-09-29 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,GOC-2016-969-O48,272/2016,2016-11-28 00:00:00,GOC-2016-O-48,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2016-o48.pdf,https://drive.google.com/file/d/10XJcP5wAHABY8RN9pvjpmive7sSNJSet/view?usp=sharing,
1934.0,"ALIANZA & COMPANIES, INC.",ALIANZA & COMPANIES INC.,"ALIANZA & COMPANIES, INC.",,,,Compañía,Respuesta a solicitud de inscripción,,Panamá,,,Sí,Realización de las actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Renovación,Aprobado,N.A.,2013-10-02 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,339 de 2013,2013-10-14 00:00:00,GOC-2013-O-51,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_051_2013.pdf,https://drive.google.com/file/d/17c-6Q1uI_PCGdHcdRoq3G5CmOXVN2d8T/view?usp=sharing,
2635.0,"ALIANZA & COMPANIES, INC.",ALIANZA & COMPANIES INC.,,,,,Oficina de representación de compañía,Respuesta a solicitud de inscripción,,Panamá,,,Sí,"Fabricación y comercialización de insumos y equipamiento de carácter general para la aeronáutica, la industria del viaje, la hotelería, la restauración y el hogar, alimentos y bebidas varios, artículos, textiles y confecciones, artículos de higiene y limpieza, vehículos, aeronaves, sus partes e insumos.",No,Inscripción,Aprobado,N.A.,2022-06-13 00:00:00,Rodrigo Malmierca Díaz,Ministros,GOC-2022-671-O64,226/2022,2022-06-22 00:00:00,GOC-2022-O-64,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2022-o64_0.pdf,https://drive.google.com/file/d/1dS9Bulia5NmIY6BEmowi5v4__hTxIQ8A/view?usp=sharing,
517.0,SERRA SACOS Y GESTION SL,"SERRA SACOS Y GESTION, S.L.",SERRA SACOS Y GESTION SL,,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo I que forma parte integrante de la presente Resolución.",Sí,Inscripción,Aprobado,N.A.,2019-09-10 00:00:00,Antonio L. Carricarte Corona,Ministro a.i.,GOC-2019-860-O77,248 de 2019,2019-10-09 00:00:00,GOC-2019-O-77,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2019-o77.pdf,https://drive.google.com/file/d/19sfHNegbVh--3t6M_JWWE5qRSRPySTnQ/view?usp=sharing,
519.0,"FONDON REDES Y FLUIDOS, S.L.","FONDON REDES Y FLUIDOS, S.L.","FONDON REDES Y FLUIDOS, S.L.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo I que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2019-07-24 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,GOC-2019-862-O77,252 de 2019,2019-10-09 00:00:00,GOC-2019-O-77,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2019-o77.pdf,https://drive.google.com/file/d/19sfHNegbVh--3t6M_JWWE5qRSRPySTnQ/view?usp=sharing,"['2', '3', '4', '7', '8', '9', '10', '11', '15', '17', '18', '19', '21', '22', '24', '25', '26', '31', '32', '33', '34', '35', '37', '38', '39', '40', '42', '43', '44', '48', '57', '60', '61', '62', '63', '64', '68', '69', '70', '71', '73', '76', '82', '83', '84', '85', '87', '90', '91', '94', '95', '96', '2', '3', '4', '7', '8', '9', '10', '11', '15', '17', '18', '19', '21', '22', '24', '25', '26', '31', '32', '33', '34', '35', '37', '38', '39', '40', '42', '43', '44', '48', '57', '60', '61', '62', '63', '64', '68', '69', '70', '71', '73', '76', '82', '83', '84', '85', '87', '90', '91', '94', '95', '96', '2', '3', '4', '7', '8', '9', '10', '11', '15', '17', '18', '19', '21', '22', '24', '25', '26', '31', '32', '33', '34', '35', '37', '38', '39', '40', '42', '43', '44', '48', '57', '60', '61', '62', '63', '64', '68', '69', '70', '71', '73', '76', '82', '83', '84', '85', '87', '90', '91', '94', '95', '96']"
1336.0,"FONDON REDES Y FLUIDOS, S.L.","FONDON REDES Y FLUIDOS, S.L.","FONDON REDES Y FLUIDOS, S.L.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,España,,,Sí,"Realización de las actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1, que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2016-10-18 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,GOC-2016-1027-O51,293/2016,2016-12-23 00:00:00,GOC-2016-O-51,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2016-o51.pdf,https://drive.google.com/file/d/1Qr6GgrrhLgWEcM1JHVAVrfpgERjdILVa/view?usp=sharing,"['2', '3', '4', '7', '8', '9', '10', '11', '15', '17', '18', '19', '21', '22', '24', '25', '26', '31', '32', '33', '34', '35', '37', '38', '39', '40', '42', '43', '44', '48', '57', '60', '61', '62', '63', '64', '68', '69', '70', '71', '73', '76', '82', '83', '84', '85', '87', '90', '91', '94', '95', '96', '2', '3', '4', '7', '8', '9', '10', '11', '15', '17', '18', '19', '21', '22', '24', '25', '26', '31', '32', '33', '34', '35', '37', '38', '39', '40', '42', '43', '44', '48', '57', '60', '61', '62', '63', '64', '68', '69', '70', '71', '73', '76', '82', '83', '84', '85', '87', '90', '91', '94', '95', '96', '2', '3', '4', '7', '8', '9', '10', '11', '15', '17', '18', '19', '21', '22', '24', '25', '26', '31', '32', '33', '34', '35', '37', '38', '39', '40', '42', '43', '44', '48', '57', '60', '61', '62', '63', '64', '68', '69', '70', '71', '73', '76', '82', '83', '84', '85', '87', '90', '91', '94', '95', '96']"
1927.0,"FONDON REDES Y FLUIDOS, S.L.","FONDON REDES Y FLUIDOS, S.L.","FONDON REDES Y FLUIDOS, S.L.",,,,Compañía,Respuesta a solicitud de inscripción,,España,,,Sí,Realización de las actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,Sí,Renovación,Aprobado,N.A.,2013-10-02 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,332 de 2013,2013-10-14 00:00:00,GOC-2013-O-51,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_051_2013.pdf,https://drive.google.com/file/d/17c-6Q1uI_PCGdHcdRoq3G5CmOXVN2d8T/view?usp=sharing,"['2', '3', '4', '7', '8', '9', '10', '11', '15', '17', '18', '19', '21', '22', '24', '25', '26', '31', '32', '33', '34', '35', '37', '38', '39', '40', '42', '43', '44', '48', '57', '60', '61', '62', '63', '64', '68', '69', '70', '71', '73', '76', '82', '83', '84', '85', '87', '90', '91', '94', '95', '96', '2', '3', '4', '7', '8', '9', '10', '11', '15', '17', '18', '19', '21', '22', '24', '25', '26', '31', '32', '33', '34', '35', '37', '38', '39', '40', '42', '43', '44', '48', '57', '60', '61', '62', '63', '64', '68', '69', '70', '71', '73', '76', '82', '83', '84', '85', '87', '90', '91', '94', '95', '96', '2', '3', '4', '7', '8', '9', '10', '11', '15', '17', '18', '19', '21', '22', '24', '25', '26', '31', '32', '33', '34', '35', '37', '38', '39', '40', '42', '43', '44', '48', '57', '60', '61', '62', '63', '64', '68', '69', '70', '71', '73', '76', '82', '83', '84', '85', '87', '90', '91', '94', '95', '96']"
2651.0,"FONDON REDES Y FLUIDOS, S.L.","FONDON REDES Y FLUIDOS, S.L.",,,,,Sucursal de firma,Respuesta a solicitud de inscripción,,España,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,No,Renovación,Aprobado,N.A.,2010-11-15 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,438 de 2010,2010-11-23 00:00:00,GOC-2010-O-48,,,"['2', '3', '4', '7', '8', '9', '10', '11', '15', '17', '18', '19', '21', '22', '24', '25', '26', '31', '32', '33', '34', '35', '37', '38', '39', '40', '42', '43', '44', '48', '57', '60', '61', '62', '63', '64', '68', '69', '70', '71', '73', '76', '82', '83', '84', '85', '87', '90', '91', '94', '95', '96', '2', '3', '4', '7', '8', '9', '10', '11', '15', '17', '18', '19', '21', '22', '24', '25', '26', '31', '32', '33', '34', '35', '37', '38', '39', '40', '42', '43', '44', '48', '57', '60', '61', '62', '63', '64', '68', '69', '70', '71', '73', '76', '82', '83', '84', '85', '87', '90', '91', '94', '95', '96', '2', '3', '4', '7', '8', '9', '10', '11', '15', '17', '18', '19', '21', '22', '24', '25', '26', '31', '32', '33', '34', '35', '37', '38', '39', '40', '42', '43', '44', '48', '57', '60', '61', '62', '63', '64', '68', '69', '70', '71', '73', '76', '82', '83', '84', '85', '87', '90', '91', '94', '95', '96']"
520.0,BAVARIA N.V.,"BAVARIA, N.V.","BAVARIA, N.V.",,,,Sucursal de compañía,Respuesta a solicitud de inscripción,,Holanda,,,Sí,"Realización de actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo I que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2019-07-24 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,GOC-2019-863-O77,253 de 2019,2019-10-09 00:00:00,GOC-2019-O-77,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2019-o77.pdf,https://drive.google.com/file/d/19sfHNegbVh--3t6M_JWWE5qRSRPySTnQ/view?usp=sharing,"['11', '19', '22', '11', '19', '22']"
1275.0,"BAVARIA, N.V.","BAVARIA, N.V.","BAVARIA, N.V.",,,,Compañía,Respuesta a solicitud de inscripción,,Holanda,,,Sí,"Realización de las actividades comerciales relacionadas con las mercancías que, a nivel de capítulos, se describen en el Anexo No. 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2016-08-04 00:00:00,Antonio Luis Carricarte Corona,Ministros a.i. MINCEX,GOC-2016-775-O39,204 de 2016,2016-09-12 00:00:00,GOC-2016-O-39,https://www.gacetaoficial.gob.cu/sites/default/files/goc-2016-o39.pdf,https://drive.google.com/file/d/1BceJO8o4odD02eWZkpCF5l6Pydws7DvQ/view?usp=sharing,"['11', '19', '22', '11', '19', '22']"
1928.0,"BAVARIA, N.V.","BAVARIA, N.V.","BAVARIA, N.V.",,,,Compañía,Respuesta a solicitud de inscripción,,Holanda,,,Sí,"Realización de las actividades comerciales relacionadas con las mercancías que, a nivel de Capítulos, se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.",Sí,Renovación,Aprobado,N.A.,2013-10-02 00:00:00,Rodrigo Malmierca Díaz,Ministro MINCEX,N.A.,333 de 2013,2013-10-14 00:00:00,GOC-2013-O-51,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_051_2013.pdf,https://drive.google.com/file/d/17c-6Q1uI_PCGdHcdRoq3G5CmOXVN2d8T/view?usp=sharing,"['11', '19', '22', '11', '19', '22']"
2603.0,"BAVARIA, N.V.","BAVARIA, N.V.","BAVARIA, N.V.",,,,Sucursal de firma,Respuesta a solicitud de inscripción,,Holanda,,,Sí,Realización de actividades comerciales relacionadas con las mercancías que a nivel de Capítulos se describen en el Anexo No 1 que forma parte integrante de la presente Resolución.,No,Renovación,Aprobado,N.A.,2010-09-02 00:00:00,Rodrigo Malmierca Díaz,Ministros MINCEX,N.A.,366 de 2010,2010-09-22 00:00:00,GOC-2010-O-42,https://www.gacetaoficial.gob.cu/sites/default/files/go_o_042_2010.pdf,https://drive.google.com/file/d/1jVPk3ipD9TFQTnscSjxsbE19L6PJYciF/view?usp=sharing,"['11', '19', '22', '11', '19', '22']"
